date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:41:59	22047/22047	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2012:59:22%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_comp_breadcrumb&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryitcfd0.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_navs.asp)
19:42:00	21926/21926	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:17:17%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_comp_pager&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit708b.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_navs.asp)
19:42:00	21951/21951	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:55:05%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_comp_pager_prev&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit2bfa.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_navs.asp)
19:42:01	21949/21949	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:19:59%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_comp_pager_disabled&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryite506.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_navs.asp)
19:42:01	22112/22112	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:40:15%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_comp_pagination&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryitb200.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_navs.asp)
19:42:02	22552/22552	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:19:56%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_comp_pagination-lg&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryite2cc.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_navs.asp)
19:42:03	22196/22196	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:55:23%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_comp_pg_disabled&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit257d.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_navs.asp)
19:42:03	22193/22193	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:55:30%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_comp_label-default&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit3ec1.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_navs.asp)
19:42:04	22193/22193	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:56:30%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_comp_label-primary&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryitdc32.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_navs.asp)
19:42:05	22193/22193	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:56:30%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_comp_label-success&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit738c.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_navs.asp)
19:42:06	22181/22181	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:40:17%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_comp_label-info&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit9590.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_navs.asp)
19:42:06	22193/22193	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:40:18%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_comp_label-warning&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit35e7.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_navs.asp)
19:42:07	22189/22189	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:56:32%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_comp_label-danger&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit9f9b.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_navs.asp)
19:42:08	21995/21995	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:34:25%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_comp_badge&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryitd4fa.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_navs.asp)
19:42:09	21955/21955	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:55:38%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_comp_jumbotron&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit3f95.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_navs.asp)
19:42:09	21945/21945	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:09:10%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_comp_jumbotron2&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryitf4e7.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_navs.asp)
19:42:10	22730/22730	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:55:43%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_glyphs&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit2842.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.asp)
19:42:11	22387/22387	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:56:32%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_glyph_asterisk&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit464e.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.asp)
19:42:12	22354/22354	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:23:00%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_glyph_plus&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryitdf8e.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.asp)
19:42:13	22372/22372	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:56:32%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_glyph_minus&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit1217.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.asp)
19:42:13	22358/22358	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:43:03%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_glyph_euro&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryitf499.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.asp)
19:42:14	22356/22356	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:56:32%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_glyph_cloud&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit46ba.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.asp)
19:42:15	22389/22389	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:55:52%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_glyph_envelope&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit9624.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.asp)
19:42:16	22367/22367	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2014:03:50%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_glyph_pencil&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit5c7b.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.asp)
19:42:17	22356/22356	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:56:32%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_glyph_glass&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit0911.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.asp)
19:42:18	22356/22356	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:56:32%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_glyph_music&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit2d01.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.asp)
19:42:18	22367/22367	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:43:27%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_glyph_search&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit8657.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.asp)
19:42:19	22356/22356	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2014:03:53%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_glyph_heart&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryited43.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.asp)
19:42:19	22345/22345	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2014:03:54%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_glyph_star&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit6f10.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.asp)
19:42:20	22397/22397	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:56:32%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_glyph_star-empty&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryitec25.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.asp)
19:42:20	22345/22345	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:56:32%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_glyph_user&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryitbd67.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.asp)
19:42:21	22345/22345	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:56:32%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_glyph_film&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit2066.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.asp)
19:42:21	22387/22387	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:23:25%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_glyph_th-large&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryitcd13.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.asp)
19:42:22	22323/22323	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:56:32%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_glyph_th&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryitb78e.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.asp)
19:42:23	22376/22376	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:53:20%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_glyph_th-list&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit4d04.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.asp)
19:42:23	22323/22323	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:56:32%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_glyph_ok&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit6103.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.asp)
19:42:24	22367/22367	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:21:43%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_glyph_remove&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryitaf67.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.asp)
19:42:26	22376/22376	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:56:32%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_glyph_zoom-in&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit7c92.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.asp)
19:42:27	22387/22387	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:56:32%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_glyph_zoom-out&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit8592.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.asp)
19:42:28	22334/22334	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:56:33%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_glyph_off&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit2096.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.asp)
19:42:28	22367/22367	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:56:33%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_glyph_signal&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryitdeda.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.asp)
19:42:29	22332/22332	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2014:04:03%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_glyph_cog&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryitf648.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.asp)
19:42:29	22356/22356	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:23:49%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_glyph_trash&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit08e6.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.asp)
19:42:30	22343/22343	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:56:33%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_glyph_home&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit631e.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.asp)
19:42:30	22345/22345	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2014:04:05%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_glyph_file&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryitc713.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.asp)
19:42:31	22343/22343	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:56:33%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_glyph_time&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryitee98.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.asp)
19:42:31	22345/22345	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:56:33%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_glyph_road&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryite3aa.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.asp)
19:42:32	22423/22423	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:23:52%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_glyph_download-alt&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryitbc29.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.asp)
19:42:33	22387/22387	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:56:33%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_glyph_download&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryita169.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.asp)
19:42:33	22365/22365	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:56:33%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_glyph_upload&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit6571.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.asp)
19:42:34	22354/22354	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:47:25%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_glyph_inbox&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryite57a.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.asp)
19:42:34	22406/22406	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:43:19%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_glyph_play-circle&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryita8df.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.asp)
19:42:35	22365/22365	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:56:33%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_glyph_repeat&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit41c3.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.asp)
19:42:36	22376/22376	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:20:16%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_glyph_refresh&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit0b50.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.asp)
19:42:37	22387/22387	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2014:04:13%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_glyph_list-alt&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit6749.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.asp)
19:42:38	22343/22343	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2014:04:13%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_glyph_lock&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryitd04e.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.asp)
19:42:38	22343/22343	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:56:34%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_glyph_flag&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit3a40.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.asp)
19:42:39	22409/22409	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:56:34%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_glyph_headphones&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit7502.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.asp)
19:42:40	22409/22409	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:56:34%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_glyph_volume-off&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryitaed8.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.asp)
19:42:41	22420/22420	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:56:34%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_glyph_volume-down&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit2479.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.asp)
19:42:41	22398/22398	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:56:34%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_glyph_volume-up&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit56cf.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.asp)
19:42:42	22367/22367	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:56:34%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_glyph_qrcode&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryitd9c1.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.asp)
19:42:42	22376/22376	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:56:34%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_glyph_barcode&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryite61f.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.asp)
19:42:43	22332/22332	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:56:34%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_glyph_tag&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryitd637.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.asp)
19:42:43	22343/22343	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:56:35%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_glyph_tags&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit8863.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.asp)
19:42:44	22343/22343	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2014:04:21%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_glyph_book&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit66b3.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.asp)
19:42:46	22387/22387	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:56:35%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_glyph_bookmark&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryitd849.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.asp)
19:42:47	22354/22354	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2014:04:22%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_glyph_print&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryitd37e.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.asp)
19:42:48	22365/22365	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:56:35%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_glyph_camera&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryiteb76.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.asp)
19:42:48	22343/22343	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:56:35%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_glyph_font&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryitff48.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.asp)
19:42:49	22343/22343	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:56:35%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_glyph_bold&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryitd954.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.asp)
19:42:49	22365/22365	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:56:35%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_glyph_italic&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryitb18e.html	(from http://www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.asp)
